manufacturer,model,serial number,manufactured_date,device_type,manufactured_date_source,manufactured_date_confidence,manufactured_date_precision,manufactured_date_explanation,device_type_source,device_type_confidence,device_type_explanation
HILL ROM,CENTURYP1400,B333AG6797,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B332AG6681,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6699,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6700,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6706,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6708,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,N177ME1533,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B332AG6677,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,N177ME1539,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3757686,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3757504,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3757280,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3757194,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3757377,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827871,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3828391,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3816037,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3828200,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3822726,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3831807,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3830586,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3831239,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3782633,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3830354,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3825223,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3825288,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3785541,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3825471,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3785793,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3825020,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3823921,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3823577,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3805055,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3826615,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3826190,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3826314,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3826273,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827365,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827207,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827402,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3817236,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827856,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827685,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827744,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827658,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827902,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
BAXTER HEALTHCARE CORP.,SPECTRUM IQ,3827796,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Baxter Spectrum IQ is an infusion pump platform.
PHILIPS,MX500,DE671R3701,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3663,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3664,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3705,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3760,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3685,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671R3691,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE351B7530,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
PHILIPS,MX500,DE671T5134,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips MX500 is a patient monitor.
